feature,importance
waveform_acc_scaled_0041,0.0006526535402311763
waveform_acc_scaled_0001,0.0006391294628492847
waveform_acc_scaled_0079,0.0006345326799763812
waveform_acc_scaled_0109,0.0006292645169295558
waveform_acc_scaled_0123,0.0006253956186159683
waveform_acc_scaled_0052,0.0006217597022061993
waveform_acc_scaled_0055,0.0006117148106095795
waveform_acc_scaled_0033,0.0006094648118437217
waveform_acc_scaled_0007,0.0006067859654816426
waveform_acc_scaled_0053,0.0005983466955975797
waveform_acc_scaled_0029,0.0005957874165750103
waveform_acc_scaled_0004,0.0005931903823497047
waveform_acc_scaled_0005,0.0005921855879517148
waveform_acc_scaled_0073,0.0005875974746136572
waveform_acc_scaled_0081,0.0005829661367331653
waveform_acc_scaled_0049,0.0005754774929744127
waveform_acc_scaled_0083,0.0005555629820381252
waveform_acc_scaled_0115,0.0005528608280472924
waveform_acc_scaled_0099,0.0005364147254099117
waveform_acc_scaled_0066,0.0005338251695501656
waveform_acc_scaled_0070,0.0005281187603305101
waveform_acc_scaled_0121,0.0005260329590252276
damper_story_7,0.0005204178878663057
waveform_acc_scaled_0075,0.0005136549254907829
waveform_acc_scaled_0048,0.0005124578659920061
waveform_acc_scaled_0023,0.0005091294569734066
waveform_acc_scaled_0078,0.0005047046081620335
waveform_acc_scaled_0101,0.0005015402622235667
waveform_acc_scaled_0061,0.0004871213648917236
waveform_acc_scaled_0017,0.00048243228503091974
waveform_acc_scaled_0056,0.0004630024883691192
waveform_acc_scaled_0076,0.0004571640818542866
waveform_acc_scaled_0071,0.0004507982260502205
waveform_acc_scaled_0100,0.00044252983172486237
waveform_acc_scaled_0236,0.0
waveform_acc_scaled_0239,0.0
waveform_acc_scaled_0235,0.0
waveform_acc_scaled_0234,0.0
waveform_acc_scaled_0233,0.0
waveform_acc_scaled_0232,0.0
waveform_acc_scaled_0231,0.0
waveform_acc_scaled_0230,0.0
waveform_acc_scaled_0229,0.0
waveform_acc_scaled_0228,0.0
waveform_acc_scaled_0227,0.0
waveform_acc_scaled_0226,0.0
waveform_acc_scaled_0225,0.0
waveform_acc_scaled_0238,0.0
waveform_acc_scaled_0237,0.0
waveform_acc_scaled_0240,0.0
waveform_acc_scaled_0125,0.0
waveform_acc_scaled_0126,0.0
waveform_acc_scaled_0127,0.0
waveform_acc_scaled_0128,0.0
waveform_acc_scaled_0129,0.0
waveform_acc_scaled_0130,0.0
waveform_acc_scaled_0131,0.0
waveform_acc_scaled_0132,0.0
