file_name,pga,scale_factor,effective_pga,rms,mean_abs,cav,arias_proxy,duration_5_95,zero_crossing_rate,dominant_freq,spectral_centroid,predominant_period
RSN36_BORREGO_A-ELC180.txt,0.1326708,1.9660168664558322,0.26083303048618844,0.0244795697650497,0.0179277645344277,0.3587345683339,0.0119909792109975,17.37,0.0475,0.5497251374312844,3.887505551956038,1.819090909090909
RSN718_SUPER.A_A-IVW360.txt,0.1328886,1.9649746130851156,0.2611227253684227,0.0284509968073302,0.020023048875912,0.400661208007,0.0161972789788076,13.93,0.087,2.348825587206397,8.122518690168652,0.4257446808510639
RSN6912_DARFIELD_HPSCN04W.txt,0.1353201,1.930393375134972,0.26122102456260193,0.0440875400737224,0.0337569260625587,0.6754760905118,0.0388936609069391,15.1,0.038,0.3998000999500249,4.58817363119689,2.50125
RSN172_IMPVALL.H_H-E01230.txt,0.1353856,1.9305658050574785,0.26137080985718975,0.0261362019109055,0.0188547586130534,0.3772837198472,0.0136688520170557,12.18,0.131,5.097451274362818,10.407811633236976,0.1961764705882353
RSN176_IMPVALL.H_H-E13230.txt,0.1383414,1.8899858776006426,0.26146329228750154,0.0283486832267057,0.0210498917176111,0.4212083332694,0.016080993292169,14.54,0.0875,2.3988005997001496,7.54848447126915,0.416875
RSN421_TRINIDAD_RDE270.txt,0.1390013,1.8818129698183295,0.26157444916160855,0.0230430533011457,0.0141435400781499,0.28301223696378,0.0106249559318432,7.68,0.0855,2.6986506746626686,6.63535285671719,0.3705555555555556
RSN3687_WHITTIER.B_B-JAB207.txt,0.139192,1.8832935938654458,0.26213940191731916,0.0187418680732757,0.0113555272484217,0.22722410024092,0.0070286649537102,9.89,0.154,1.649175412293853,10.434899038062218,0.6063636363636364
RSN1126_KOZANI_KOZ--T.txt,0.139238,1.890103183681076,0.26317418708938567,0.0251264582626773,0.0151991391341129,0.3041347740736,0.0126330914855695,8.41,0.1105,2.898550724637681,7.038313594666141,0.345
RSN726_SUPER.B_B-WLF315.txt,0.1397758,1.8909973963641324,0.2643156738747137,0.0340498925993938,0.0242122798978525,0.4844877207560299,0.0231994976724653,12.98,0.0715,1.299350324837581,5.297489763442927,0.7696153846153847
RSN18492_51182151_NPHOBHNE.txt,0.1406522,1.8812127274464767,0.26459670878334735,0.007825666015025,0.0029972320212107,0.0599746127444266,0.0012254333820601,3.15,0.13,4.797601199400299,13.93332918490374,0.2084375
RSN3571_SMART1.05_05O02EW.txt,0.1409364,1.8894438863127572,0.26629141933892925,0.0211460686782436,0.012274222561825,0.24560719346212,0.0089475959731053,7.95,0.0825,2.848575712143928,6.58804166577888,0.3510526315789474
RSN172_IMPVALL.H_H-E01140.txt,0.1411211,1.8912374842322608,0.2668935141360893,0.0299346211691696,0.020644774187891,0.4131019314997,0.0179305917062794,11.24,0.148,2.198900549725137,10.156659214102566,0.4547727272727273
RSN1070_NORTHR_GRN180.txt,0.1416791,1.8853701029423042,0.267117539351773,0.0372415079411609,0.0267394900115385,0.535057195130886,0.0277524675737684,13.39,0.085,2.548725637181409,6.767311152423753,0.3923529411764706
RSN419_COALINGA_F-CSU000.txt,0.1438099,1.859324220477076,0.2673892302143862,0.0140864329333828,0.0067794414235442,0.13565662288512,0.0039705361316617,5.41,0.073,1.249375312343828,7.3754239157253725,0.8004
RSN719_SUPER.B_B-BRA225.txt,0.1440078,1.858451451698807,0.26763150496595145,0.0268020609731073,0.0191979767721284,0.38415151521029,0.0143741929528473,13.67,0.112,0.9995002498750624,7.576668012971255,1.0005
RSN402_COALINGA_C-SKH360.txt,0.1446635,1.852269938003909,0.2679558521764285,0.0171311003273788,0.008785243944873,0.17579273133691,0.0058724267145186,4.22,0.096,4.197901049475262,7.578232035141139,0.2382142857142857
RSN3648_SMART1.40_40M08EW.txt,0.147144,1.821614921310861,0.26803970598136534,0.0322068810382537,0.0213303028194962,0.42681935941812,0.0207560365561067,9.33,0.028,0.8495752123938031,2.2025483385559856,1.1770588235294115
RSN1121_KOBE_YAE090.txt,0.1472147,1.822727282046351,0.26833225000826894,0.0381198375206872,0.0288681903813993,0.5776524895318,0.0290769714721979,18.86,0.0395,1.1494252873563218,5.042492730032424,0.8700000000000001
RSN3767_NORTH392_SYL180.txt,0.1473104,1.8288846318418917,0.2694137266704818,0.0257237129601176,0.0152338879519475,0.30483009791847,0.013240805263175,7.73,0.0935,3.698150924537731,5.735753719176114,0.2704054054054054
RSN502_MTLEWIS_HVR090.txt,0.1486567,1.8175062096756165,0.2701844753598852,0.0226672786767639,0.0110689949738055,0.22149058942585,0.0102812485074276,4.83,0.0415,0.6496751624187905,4.13619365439415,1.5392307692307694
RSN316_WESMORL_PTS315.txt,0.1488241,1.8177651047807424,0.27052725573039965,0.038678252457005,0.0272956786031694,0.54618652884942,0.0299351043346876,12.99,0.0585,1.1994002998500748,4.753518347540773,0.8337500000000001
RSN5_NWCALIF.AB_A-FRN045.txt,0.1500709,1.8032577579330444,0.27061651466499415,0.0180745678538578,0.0109203461733383,0.2185161269285,0.0065370669621052,9.86,0.062,2.348825587206397,5.279751959731055,0.4257446808510639
RSN8659_40204628_N1839HNN.txt,0.15053746,1.7977841861491919,0.27063386501106657,0.0150859408986263,0.0068153323923256,0.136374801170436,0.0045539881120649,4.21,0.12,6.696651674162919,6.972168671832169,0.1493283582089552
RSN266_VICT_CHI102.txt,0.1509762,1.7925641374073051,0.2706345217220328,0.0334022472678255,0.0228683677885537,0.457596039448961,0.0223253595520446,14.33,0.055,1.4992503748125936,5.16369705589548,0.667
RSN357_COALINGA.H_H-SC3000.txt,0.151048,1.7939260895909819,0.2709689479805386,0.0210366445453848,0.0137747026690099,0.27563180040689,0.0088552336787146,10.73,0.0885,2.148925537231384,5.48809115399504,0.4653488372093023
